"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1970-11"",98.23649,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1970-12"",98.68996,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-01"",99.18376,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-02"",99.62428,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-03"",99.95237,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-04"",100.1638,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-05"",100.2725,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-06"",100.3104,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-07"",100.3188,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-08"",100.3423,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-09"",100.427,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-10"",100.6072,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-11"",100.8964,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1971-12"",101.2756,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-01"",101.6727,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-02"",102.0276,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-03"",102.3062,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-04"",102.5127,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-05"",102.6704,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-06"",102.8091,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-07"",102.9658,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-08"",103.1647,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-09"",103.3846,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-10"",103.5906,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-11"",103.7552,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1972-12"",103.8426,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-01"",103.8285,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-02"",103.7021,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-03"",103.4599,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-04"",103.1188,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-05"",102.7212,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-06"",102.3145,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-07"",101.9366,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-08"",101.6102,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-09"",101.3504,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-10"",101.1404,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-11"",100.934,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1973-12"",100.7138,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-01"",100.4892,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-02"",100.2334,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-03"",99.92468,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-04"",99.54509,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-05"",99.10559,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-06"",98.61832,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-07"",98.09621,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-08"",97.5422,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-09"",96.96715,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-10"",96.42554,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-11"",95.96625,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1974-12"",95.65752,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-01"",95.56083,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-02"",95.66645,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-03"",95.94289,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-04"",96.3564,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-05"",96.83965,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-06"",97.34747,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-07"",97.84927,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-08"",98.31976,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-09"",98.75661,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-10"",99.17138,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-11"",99.577,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-12"",99.98099,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-01"",100.3669,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-02"",100.6916,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-03"",100.9215,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-04"",101.0574,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-05"",101.116,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-06"",101.1239,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-07"",101.1047,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-08"",101.0749,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-09"",101.0632,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-10"",101.0935,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-11"",101.1901,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-12"",101.3464,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-01"",101.5316,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-02"",101.7215,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-03"",101.8876,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-04"",101.9965,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-05"",102.0441,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-06"",102.0303,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-07"",101.9667,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-08"",101.8745,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-09"",101.781,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-10"",101.7026,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-11"",101.6404,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-12"",101.6005,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-01"",101.5949,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-02"",101.6344,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-03"",101.753,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-04"",101.922,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-05"",102.0914,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-06"",102.2185,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-07"",102.2793,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-08"",102.2645,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-09"",102.1766,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-10"",102.0229,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-11"",101.8251,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-12"",101.6204,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-01"",101.4392,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-02"",101.263,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-03"",101.0596,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-04"",100.8148,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-05"",100.5503,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-06"",100.2774,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-07"",100.0086,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-08"",99.75585,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-09"",99.50896,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-10"",99.24744,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-11"",98.96881,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-12"",98.67975,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-01"",98.38153,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-02"",98.05666,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-03"",97.74581,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-04"",97.57291,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-05"",97.63291,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-06"",97.95944,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-07"",98.47991,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-08"",99.06495,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-09"",99.57567,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-10"",99.91136,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-11"",100.0458,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-12"",100.0249,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-01"",99.92637,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-02"",99.80215,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-03"",99.6775,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-04"",99.52052,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-05"",99.30408,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-06"",99.04253,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-07"",98.76946,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-08"",98.4891,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-09"",98.17959,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-10"",97.8542,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-11"",97.53459,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-12"",97.24569,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-01"",96.97403,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-02"",96.69988,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-03"",96.45229,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-04"",96.27827,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-05"",96.19736,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-06"",96.21532,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-07"",96.31962,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-08"",96.49599,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-09"",96.74819,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-10"",97.07015,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-11"",97.47332,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-12"",97.9668,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-01"",98.538,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-02"",99.16006,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-03"",99.80189,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-04"",100.4293,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-05"",101.0051,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-06"",101.4961,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-07"",101.8863,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-08"",102.1769,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-09"",102.3892,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-10"",102.5319,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-11"",102.6108,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-12"",102.628,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-01"",102.5867,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-02"",102.475,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-03"",102.2852,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-04"",102.025,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-05"",101.7276,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-06"",101.4165,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-07"",101.1236,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-08"",100.8676,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-09"",100.6649,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-10"",100.5216,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-11"",100.4245,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-12"",100.352,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-01"",100.2958,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-02"",100.2426,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-03"",100.1978,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-04"",100.1598,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-05"",100.1273,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-06"",100.1,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-07"",100.067,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-08"",100.0373,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-09"",100.0159,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-10"",100.0097,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-11"",100.0251,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-12"",100.0579,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-01"",100.0855,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-02"",100.0958,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-03"",100.0898,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-04"",100.0774,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-05"",100.0605,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-06"",100.0285,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-07"",99.97778,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-08"",99.92402,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-09"",99.87704,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-10"",99.84811,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-11"",99.85994,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-12"",99.93953,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-01"",100.0972,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-02"",100.3093,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-03"",100.5298,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-04"",100.7298,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-05"",100.8962,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-06"",101.0125,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-07"",101.0592,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-08"",101.0146,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-09"",100.8838,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-10"",100.6972,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-11"",100.5085,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-12"",100.3774,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-01"",100.3114,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-02"",100.3012,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-03"",100.335,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-04"",100.398,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-05"",100.4761,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-06"",100.5476,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-07"",100.5909,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-08"",100.6104,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-09"",100.6151,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-10"",100.6138,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-11"",100.607,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-12"",100.5873,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-01"",100.5322,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-02"",100.4232,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-03"",100.268,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-04"",100.0946,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-05"",99.927,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-06"",99.7969,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-07"",99.71709,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-08"",99.686,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-09"",99.68881,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-10"",99.70358,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-11"",99.72778,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-12"",99.75871,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-01"",99.79362,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-02"",99.82409,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-03"",99.82191,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-04"",99.74223,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-05"",99.56587,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-06"",99.27231,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-07"",98.86699,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-08"",98.38163,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-09"",97.89085,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-10"",97.46545,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-11"",97.17265,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-12"",97.05827,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-01"",97.12186,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-02"",97.34583,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-03"",97.67677,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-04"",98.05247,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-05"",98.42672,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-06"",98.76693,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-07"",99.02586,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-08"",99.16469,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-09"",99.19035,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-10"",99.1362,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-11"",99.05797,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-12"",99.02094,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-01"",99.07039,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-02"",99.19763,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-03"",99.36964,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-04"",99.5247,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-05"",99.62418,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-06"",99.65523,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-07"",99.64587,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-08"",99.63766,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-09"",99.67425,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-10"",99.77998,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-11"",99.93201,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-12"",100.0682,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-01"",100.1347,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-02"",100.1175,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-03"",100.023,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-04"",99.88275,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-05"",99.72124,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-06"",99.58585,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-07"",99.51176,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-08"",99.52514,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-09"",99.63193,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-10"",99.82182,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-11"",100.0631,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-12"",100.3301,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-01"",100.58,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-02"",100.7838,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-03"",100.9368,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-04"",101.0347,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-05"",101.0786,"
"USA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-06"",101.075,"
